model,rank,mean_cv_score,std_cv_score,alpha,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,learning_rate,subsample
GradientBoosting,13,0.2536497728529028,0.028055933702940364,,7,1.0,,8.0,286.0,0.0520129380794192,0.8159364365206693
GradientBoosting,14,0.25350563436968854,0.0221559819180842,,7,0.5,,18.0,229.0,0.03766328966389965,0.6155338937717693
GradientBoosting,15,0.2532094226695557,0.01963661460154743,,7,sqrt,,14.0,282.0,0.014283687149235943,0.7219125032632117
GradientBoosting,16,0.25239562857915854,0.015274625000763615,,7,0.5,,17.0,214.0,0.01532196219135012,0.6564327395110854
GradientBoosting,17,0.2523657557228004,0.021249045428523818,,7,log2,,13.0,222.0,0.014001084651129406,0.9879515306830556
GradientBoosting,18,0.25159806522043393,0.022132421595658168,,6,1.0,,15.0,84.0,0.0802663969241663,0.9290148971692676
GradientBoosting,19,0.25009227660063116,0.03075354624767877,,5,log2,,3.0,492.0,0.02365177136144419,0.7424386903591385
GradientBoosting,20,0.24750242865070254,0.02062482877092617,,7,0.7,,13.0,93.0,0.0924224586049431,0.7666039791481465
GradientBoosting,21,0.24686352154824523,0.029392085471660542,,6,0.7,,2.0,313.0,0.05035036158228284,0.8807867509030813
GradientBoosting,22,0.24614550902170862,0.037510013215865085,,5,0.5,,9.0,198.0,0.055153279219602745,0.9036143382155399
GradientBoosting,23,0.2454945835495546,0.025399557282877676,,5,1.0,,19.0,343.0,0.05276244209842186,0.8130469065820093
GradientBoosting,24,0.24334523077082126,0.017113388241043144,,6,0.5,,3.0,219.0,0.01273774216719405,0.9232481518257668
GradientBoosting,25,0.24331703357731738,0.024897940925043126,,4,0.5,,5.0,409.0,0.038961485769414966,0.8832290311184181
GradientBoosting,26,0.2420149540052614,0.026994683267432897,,5,sqrt,,13.0,438.0,0.054865205039198714,0.6353632893462586
GradientBoosting,27,0.24101756255182435,0.04363098416341273,,7,0.7,,14.0,91.0,0.09257359549915649,0.7569780429690541
GradientBoosting,28,0.23743362635205675,0.01966568857345096,,6,log2,,10.0,483.0,0.007365184263402633,0.9567587635107107
GradientBoosting,29,0.2342801133422122,0.017520794836948832,,7,sqrt,,15.0,269.0,0.010381566724838311,0.618401056808701
GradientBoosting,30,0.2341587889098669,0.021876283533815585,,6,sqrt,,10.0,251.0,0.014248240795147813,0.9211413794392046
GradientBoosting,31,0.23393578307679572,0.013169724566783409,,5,1.0,,15.0,422.0,0.011302938462690128,0.9533976089065036
GradientBoosting,32,0.232077724160684,0.009905390184139065,,4,0.5,,18.0,478.0,0.031160630407136836,0.7510903789760677
GradientBoosting,33,0.22943027854189735,0.022684539781222257,,5,log2,,18.0,182.0,0.039883282910423236,0.9185887102695509
GradientBoosting,34,0.22826960557975995,0.013363022883513237,,6,0.7,,7.0,371.0,0.005438197391106644,0.830399367122264
GradientBoosting,35,0.22771173292919897,0.01611511723753201,,7,0.7,,6.0,253.0,0.006031531620590304,0.6068644407327001
GradientBoosting,36,0.2268010732786009,0.039920107860597576,,6,log2,,11.0,139.0,0.10242719393976185,0.736249827785696
GradientBoosting,37,0.22665432515212683,0.023671027163128907,,5,0.7,,9.0,366.0,0.06948899885633186,0.9291161407506773
GradientBoosting,38,0.22649189710716655,0.02266905538227618,,5,1.0,,2.0,107.0,0.03594172808346647,0.9660854910505922
GradientBoosting,39,0.22534593097030892,0.021350672459174862,,4,sqrt,,14.0,250.0,0.07746862821913841,0.9083648814983287
GradientBoosting,40,0.22480775931073219,0.032029983310101574,,6,0.5,,12.0,380.0,0.0628098518429692,0.6468268065710423
GradientBoosting,41,0.22434977484507374,0.016648047810623227,,4,0.5,,3.0,357.0,0.030440942484637173,0.8189785227596447
GradientBoosting,42,0.22224770250401985,0.016923757351427128,,5,sqrt,,18.0,337.0,0.017718771126303632,0.6187585871164879
GradientBoosting,43,0.22172057075201873,0.042868860047257734,,5,0.5,,11.0,409.0,0.07889123120884048,0.8333567179064482
GradientBoosting,44,0.22062533143088076,0.02189298347374241,,4,sqrt,,14.0,195.0,0.11407084078499226,0.6347681152349695
GradientBoosting,45,0.2196191059144418,0.035071374166407585,,7,log2,,11.0,310.0,0.07704353465934474,0.625349988189107
GradientBoosting,46,0.2188541499960736,0.019756075073168233,,4,sqrt,,8.0,229.0,0.04016511701951157,0.7675701798018192
GradientBoosting,47,0.2187004989608771,0.03731974677572616,,6,1.0,,16.0,373.0,0.08070226957571461,0.8889010273572264
GradientBoosting,48,0.2172646641934536,0.0128464996619174,,6,0.5,,5.0,334.0,0.00564981740356137,0.7685698202369992
GradientBoosting,49,0.21622631919765087,0.01530642568622867,,6,1.0,,12.0,301.0,0.006099438099978179,0.6295186258941595
GradientBoosting,50,0.21604856270698053,0.029049453845369916,,4,0.7,,17.0,318.0,0.03324128581134581,0.9878147468456636
GradientBoosting,51,0.2158407260852429,0.02790752135487355,,4,0.7,,7.0,490.0,0.05833002845469693,0.7246888271182192
GradientBoosting,52,0.2157105622653913,0.024625952038684035,,4,sqrt,,16.0,313.0,0.06884256445475248,0.639776557103738
GradientBoosting,53,0.21562765346539683,0.029533297190372315,,5,sqrt,,19.0,96.0,0.06407351848078927,0.851759455254105
GradientBoosting,54,0.2154223748585146,0.0412622510652146,,7,0.5,,7.0,402.0,0.21486658593482197,0.8990437520705004
GradientBoosting,55,0.21202681383585625,0.015766948478550334,,7,sqrt,,6.0,282.0,0.005788677667540798,0.7423965937087944
GradientBoosting,56,0.21114730005129342,0.020533985552299367,,5,sqrt,,2.0,368.0,0.01071546507346848,0.7245777056182565
GradientBoosting,57,0.2100118845034793,0.02072924288335508,,5,log2,,13.0,394.0,0.011635338541918906,0.7164916560792167
GradientBoosting,58,0.2096309120754869,0.03294609972141245,,7,sqrt,,19.0,138.0,0.14033844590496375,0.8586659676468653
GradientBoosting,59,0.20380794257285206,0.0365210958376046,,6,1.0,,18.0,351.0,0.15646152255614007,0.9866619276174678
GradientBoosting,60,0.2032473089453954,0.01559804066442871,,4,sqrt,,18.0,367.0,0.02367011386702096,0.9887128330883843
GradientBoosting,61,0.20280291799564729,0.015011881199782381,,3,0.7,,17.0,320.0,0.08369042894376064,0.7824279936868144
GradientBoosting,62,0.2023766782613504,0.016379048797689817,,6,0.5,,8.0,290.0,0.005620931047896532,0.7257423924305306
GradientBoosting,63,0.20229589173248907,0.013047715850593977,,4,0.7,,6.0,313.0,0.020206962415301913,0.9079974212394444
GradientBoosting,64,0.20167525715198362,0.02233835746736623,,7,1.0,,13.0,418.0,0.17856483048205277,0.8719379119600983
GradientBoosting,65,0.19896800285891586,0.028246373165827125,,3,1.0,,13.0,404.0,0.06354251001371093,0.9793813227848627
GradientBoosting,66,0.19869365755495466,0.04898227041731939,,6,0.5,,6.0,102.0,0.21123798815999664,0.9779062919529712
GradientBoosting,67,0.19868236735965308,0.014997328257049676,,5,0.5,,10.0,296.0,0.010108536479512934,0.6206541911498051
GradientBoosting,68,0.19685951228199844,0.05045270475511255,,6,log2,,15.0,387.0,0.1061630880118024,0.7942455014344907
GradientBoosting,69,0.1962210303107826,0.01944280935207485,,3,1.0,,12.0,345.0,0.08040336468012388,0.7748773585428974
GradientBoosting,70,0.19478393048856862,0.043762843914668885,,7,0.7,,9.0,262.0,0.14240131377112586,0.7554709158757928
GradientBoosting,71,0.19283649229287894,0.015177666968185214,,3,1.0,,5.0,339.0,0.03133137633494533,0.7043574493366855
GradientBoosting,72,0.19254005766600796,0.0354532113373698,,7,1.0,,16.0,277.0,0.16152531180145796,0.7828000877126713
GradientBoosting,73,0.19247891778742182,0.011341681436385012,,4,0.5,,9.0,103.0,0.06344759940819106,0.7357084983584764
GradientBoosting,74,0.19230915472369775,0.022385931808630962,,3,sqrt,,13.0,227.0,0.08524567090392457,0.8293468166687733
GradientBoosting,75,0.19143169060433124,0.016510889780516142,,4,sqrt,,6.0,166.0,0.13432604030303608,0.632349186646879
GradientBoosting,76,0.18968987935175635,0.032739134312524135,,4,0.5,,5.0,341.0,0.13773460803104526,0.8864716298931808
GradientBoosting,77,0.18745557149689526,0.017149908164349966,,3,sqrt,,12.0,490.0,0.03119708717649392,0.6453894084962356
GradientBoosting,78,0.1868222295012603,0.05714413781932056,,7,0.7,,13.0,231.0,0.1605929126294161,0.882033745718664
GradientBoosting,79,0.1866299460200727,0.01375265292337721,,6,0.5,,12.0,150.0,0.009035885328737872,0.850375868040629
GradientBoosting,80,0.18628109308912516,0.0282889916627754,,4,log2,,2.0,127.0,0.2355589614602441,0.8856236799159313
GradientBoosting,81,0.18539122245591608,0.05067578879358832,,6,1.0,,5.0,443.0,0.14760874641175084,0.7693883769232475
GradientBoosting,82,0.1835767747165244,0.015530971597953998,,4,sqrt,,5.0,99.0,0.04890168508329703,0.8650089137415928
GradientBoosting,83,0.18334615796984316,0.01806207418127312,,3,0.7,,16.0,160.0,0.14456670345808129,0.8480291023714054
GradientBoosting,84,0.18276969902036064,0.017569668630548402,,4,sqrt,,4.0,85.0,0.06855049131884412,0.7488072343171133
GradientBoosting,85,0.18192542804721784,0.00849183844671624,,3,0.7,,15.0,291.0,0.03980783039031472,0.7541666010159664
GradientBoosting,86,0.1816975307769485,0.015345660621219549,,3,1.0,,6.0,141.0,0.10816468288880085,0.7390476857930735
GradientBoosting,87,0.1805543804149547,0.030408198387069187,,3,1.0,,18.0,459.0,0.1069161602908112,0.7617526006196097
GradientBoosting,88,0.17985196084794347,0.013955931089366942,,4,0.7,,4.0,241.0,0.014432465925497013,0.858188918362867
GradientBoosting,89,0.17875533752609807,0.012288740686084189,,3,log2,,4.0,409.0,0.027819142461428265,0.6281664523398175
GradientBoosting,90,0.17775843501874516,0.05051376704801847,,4,0.7,,2.0,457.0,0.1415407074849902,0.9403713795070051
GradientBoosting,91,0.17730835841524611,0.04162884944424864,,6,0.7,,2.0,303.0,0.16815076611154664,0.7735406596951893
GradientBoosting,92,0.17635982309394854,0.018050377151736158,,3,log2,,15.0,211.0,0.16049534690897307,0.7634936684392386
GradientBoosting,93,0.17519736807305725,0.021241502537536504,,4,0.5,,18.0,118.0,0.16573938542639996,0.9322477631150916
GradientBoosting,94,0.17499820887222725,0.03293141919451902,,5,0.7,,4.0,401.0,0.12425250460420069,0.7895846561051489
GradientBoosting,95,0.17495564586216378,0.024592582919303718,,5,0.5,,16.0,141.0,0.19523395095915436,0.8315459582030235
GradientBoosting,96,0.17433729940656822,0.014592329416185075,,5,log2,,8.0,398.0,0.005620082821125086,0.7631937981459379
GradientBoosting,97,0.17032905339261273,0.017369960422642015,,3,0.7,,15.0,265.0,0.04656032195599645,0.8882064245565859
GradientBoosting,98,0.16936181585931595,0.00929879279192055,,4,1.0,,9.0,332.0,0.00769696550107043,0.7737577462041715
GradientBoosting,99,0.1690540943028038,0.027896158190862025,,3,0.7,,11.0,391.0,0.10041781817931585,0.6547542520275229
GradientBoosting,100,0.16720051430393237,0.03698507248982887,,3,0.5,,10.0,256.0,0.16616521031133955,0.7710164073434198
GradientBoosting,101,0.1666972416726062,0.016948044872461827,,6,log2,,14.0,90.0,0.017444883274451827,0.718509402281633
GradientBoosting,102,0.1665323683430669,0.03277527454894196,,4,log2,,14.0,349.0,0.13673652732823502,0.6820310240597837
GradientBoosting,103,0.16533287597789864,0.014138475564350297,,4,0.5,,14.0,190.0,0.01571876109196418,0.7620808347125668
GradientBoosting,104,0.16471098605125714,0.010443322982405833,,3,0.5,,13.0,267.0,0.03167180667854295,0.8344919328067189
GradientBoosting,105,0.16190452395684612,0.034084279625014556,,6,1.0,,2.0,423.0,0.26983469088786133,0.9242213323127332
GradientBoosting,106,0.16124664754927173,0.014184183016919157,,5,log2,,19.0,124.0,0.016609595682492304,0.9509888054108212
GradientBoosting,107,0.16104502381239266,0.04826698491110695,,6,0.7,,12.0,283.0,0.30500954224303767,0.9300429325690639
GradientBoosting,108,0.16047511032752876,0.016178014760769497,,3,log2,,3.0,487.0,0.01723117798494114,0.9089273566942557
GradientBoosting,109,0.15955766664670165,0.01626224927360887,,3,0.5,,17.0,193.0,0.04360851252235432,0.9341209982356952
GradientBoosting,110,0.15922365475203865,0.06422982764873113,,4,sqrt,,18.0,418.0,0.15093415413773054,0.8021009489791429
GradientBoosting,111,0.155798971524518,0.03135769505297525,,4,1.0,,18.0,458.0,0.15395482990041318,0.9474396512757841
GradientBoosting,112,0.15399111718722935,0.018253525973808336,,3,log2,,8.0,210.0,0.032490367289478635,0.6831545020584109
GradientBoosting,113,0.15370011143028184,0.01062006351405085,,7,0.5,,6.0,54.0,0.012653907179124733,0.6942766984259999
GradientBoosting,114,0.15319747985021098,0.043434457590062696,,5,log2,,11.0,495.0,0.24184635903411095,0.9706635463175177
GradientBoosting,115,0.14962871649066853,0.0257843690535458,,7,0.7,,18.0,376.0,0.26622390431978676,0.9944004255291483
GradientBoosting,116,0.14878225129754397,0.016548477954167324,,3,sqrt,,13.0,132.0,0.059317534014829205,0.7515090503805157
GradientBoosting,117,0.14816110302985452,0.009967008792950554,,4,sqrt,,6.0,274.0,0.010672882067679273,0.6479461469334731
GradientBoosting,118,0.1479257763036653,0.00735987158597489,,2,0.5,,4.0,278.0,0.07862164401400319,0.6009357562503113
GradientBoosting,119,0.14756135687927435,0.010726117365745177,,2,sqrt,,2.0,499.0,0.0506303330854597,0.8174211444455954
GradientBoosting,120,0.14741612407872542,0.03747353674830915,,4,log2,,14.0,365.0,0.20782238057430322,0.8045369595443751
GradientBoosting,121,0.14572244982280513,0.009922324796680735,,2,log2,,15.0,264.0,0.16833777889678966,0.919942102378926
GradientBoosting,122,0.14466902064162798,0.05786289630419794,,7,log2,,12.0,242.0,0.17409758966405317,0.6331194671700505
GradientBoosting,123,0.1441244223542238,0.05560740481021642,,7,0.5,,9.0,147.0,0.3155057568943291,0.8402067441734613
GradientBoosting,124,0.143228856049998,0.05494091416109189,,6,sqrt,,3.0,59.0,0.39679832565412043,0.9730913933416053
GradientBoosting,125,0.14143586992252546,0.053854614632809966,,4,0.5,,3.0,104.0,0.3388420955285064,0.8654684661450592
GradientBoosting,126,0.1411459863887043,0.012099837780130693,,2,1.0,,15.0,115.0,0.19169274801912106,0.9220178670077448
GradientBoosting,127,0.14041094022779882,0.018214285147980312,,2,1.0,,4.0,193.0,0.12315934834123432,0.8948402823372077
GradientBoosting,128,0.13723084962640283,0.014221931061951201,,3,0.5,,8.0,357.0,0.013786438869824117,0.9762093057958416
GradientBoosting,129,0.1360078647252581,0.031889831604698785,,6,1.0,,11.0,235.0,0.18976070707317058,0.6230235040066577
GradientBoosting,130,0.13465003223215766,0.07371297111485106,,5,sqrt,,9.0,462.0,0.16970028296122205,0.6302013455215557
GradientBoosting,131,0.13429195794368512,0.00986415369874498,,3,1.0,,12.0,405.0,0.008484839934449102,0.7282568768638057
GradientBoosting,132,0.13381482714491388,0.04863797456387247,,4,0.7,,4.0,356.0,0.18591820902866033,0.8721230154351118
GradientBoosting,133,0.13374160603626445,0.009727267677275782,,3,0.5,,18.0,177.0,0.024710208398574334,0.6898419291759927
GradientBoosting,134,0.13098889722777501,0.03077110129329186,,2,0.5,,4.0,338.0,0.21374347276476072,0.8423839899124046
GradientBoosting,135,0.13000715421605588,0.012319410890623694,,2,log2,,18.0,389.0,0.041463276730235185,0.7836543024953045
GradientBoosting,136,0.12951411026758572,0.010796866542322646,,3,log2,,13.0,450.0,0.00965947156650801,0.640449070449116
GradientBoosting,137,0.12751494865562943,0.008780304304595279,,4,sqrt,,17.0,144.0,0.015109887884857356,0.7601201955641126
GradientBoosting,138,0.12685148281067365,0.009727287379788093,,4,log2,,2.0,374.0,0.00536511561166806,0.8735855077592565
GradientBoosting,139,0.12555152175121204,0.012297340105428432,,4,sqrt,,15.0,58.0,0.035432109813661815,0.8166536858643467
GradientBoosting,140,0.12493135230655875,0.01669240244730357,,2,0.7,,16.0,497.0,0.02506841176898053,0.9456670260287612
GradientBoosting,141,0.12329212352823418,0.03328895990153994,,2,1.0,,18.0,379.0,0.2059825868506475,0.8762240929782562
GradientBoosting,142,0.12153401866510878,0.01304777435039594,,2,1.0,,17.0,360.0,0.03377606167705781,0.9458889505020213
GradientBoosting,143,0.12119136347615393,0.00732594411886053,,3,0.7,,19.0,77.0,0.04230257598353509,0.6310938547859939
GradientBoosting,144,0.12031392378643338,0.030322133416510823,,2,0.5,,17.0,110.0,0.19851384540756492,0.6010380097534586
GradientBoosting,145,0.11888921050413064,0.007141533056389301,,3,0.7,,16.0,493.0,0.005381489642873985,0.6488152939379115
GradientBoosting,146,0.11837896516150719,0.015305876796237315,,2,0.7,,10.0,100.0,0.1003932297893916,0.8945776942498891
GradientBoosting,147,0.11760304044088905,0.01217007298013207,,2,0.7,,18.0,51.0,0.2154836904101727,0.9985014799031697
GradientBoosting,148,0.11616330058589301,0.08794145341301632,,7,sqrt,,7.0,484.0,0.34179147831115975,0.928344589261341
GradientBoosting,149,0.11551905639152034,0.03600794880519128,,5,sqrt,,8.0,333.0,0.32339548861054146,0.980024786820322
GradientBoosting,150,0.11431276713837583,0.041286800837132584,,3,sqrt,,8.0,250.0,0.3560998259150808,0.8493192507310232
GradientBoosting,151,0.11342218997787853,0.008325655134947815,,3,0.7,,7.0,435.0,0.005497167787383101,0.6727299868828402
GradientBoosting,152,0.11169435785417026,0.07859832116604226,,7,1.0,,18.0,149.0,0.2248458812633091,0.6043350605921193
GradientBoosting,153,0.11168070458880253,0.013952448099116976,,2,0.7,,9.0,316.0,0.028669965759111685,0.918106924743956
GradientBoosting,154,0.11051495621966216,0.02122814496801065,,2,0.5,,17.0,88.0,0.24906321749662333,0.7174367377057973
GradientBoosting,155,0.10619716983731146,0.04558121429816103,,2,0.5,,6.0,480.0,0.2974373406609884,0.885297914889198
GradientBoosting,156,0.10602523058155904,0.04816940302136268,,6,sqrt,,8.0,306.0,0.2631685818173899,0.7239747705074444
GradientBoosting,157,0.10436340852323991,0.03954659759420875,,2,0.5,,16.0,352.0,0.2726291053525769,0.7481888411165528
GradientBoosting,158,0.10328004525257684,0.027376575006857945,,7,log2,,4.0,312.0,0.35347380986089955,0.8639936184136716
GradientBoosting,159,0.10205807773545819,0.06947381139219663,,3,1.0,,12.0,375.0,0.3163112269840194,0.9657195226241996
GradientBoosting,160,0.10200181182698378,0.011311338627437596,,2,sqrt,,16.0,153.0,0.051374470893929366,0.9488495635776606
GradientBoosting,161,0.09884329055498617,0.010565591061126634,,2,0.5,,15.0,53.0,0.09245415720175122,0.6529104844501321
GradientBoosting,162,0.09816206286097044,0.04220022596449941,,3,0.5,,13.0,334.0,0.21868736507552836,0.6277445203500661
GradientBoosting,163,0.09068635278071788,0.04502881123210275,,2,1.0,,15.0,415.0,0.25018702660354114,0.7005769758047193
GradientBoosting,164,0.08871940814740917,0.00711579555671769,,5,sqrt,,7.0,83.0,0.008599479590772226,0.8216712010063174
GradientBoosting,165,0.08450714726251843,0.06098594915986538,,2,log2,,14.0,460.0,0.3071882006883621,0.6157248559364396
GradientBoosting,166,0.08119785439185642,0.04171835643319554,,2,1.0,,12.0,199.0,0.33780168104312375,0.6880388856324389
GradientBoosting,167,0.07365796586979648,0.05404048241273205,,5,log2,,7.0,355.0,0.3200900112175146,0.8359670747418533
GradientBoosting,168,0.07200620301287455,0.030300778458313377,,3,0.7,,9.0,171.0,0.3384376631572104,0.6752484638895045
GradientBoosting,169,0.07094957804292397,0.004623774812545581,,2,sqrt,,10.0,226.0,0.013314705746398177,0.8229221475560191
GradientBoosting,170,0.0604289385232845,0.03140736381145313,,4,0.5,,7.0,183.0,0.32502309855389144,0.7331263143649938
GradientBoosting,171,0.05991546180240741,0.0042474292443542075,,3,0.7,,18.0,62.0,0.013239330332868157,0.8374369814216195
GradientBoosting,172,0.059747129553319775,0.00396513373279125,,2,0.7,,5.0,102.0,0.01929263499238995,0.9166316174903394
GradientBoosting,173,0.057977882927068666,0.003714476279918672,,2,sqrt,,2.0,266.0,0.008168955130129702,0.8819702198755812
GradientBoosting,174,0.057559173090180216,0.03474872089301155,,3,0.7,,8.0,239.0,0.29209930400990025,0.6440207698110707
GradientBoosting,175,0.05657679556192741,0.003248307937998491,,2,0.5,,12.0,343.0,0.005107801959044862,0.7385383977463845
GradientBoosting,176,0.05546567056303633,0.003164733036802387,,2,sqrt,,2.0,185.0,0.010702959509924531,0.602208846849441
GradientBoosting,177,0.05360101201559784,0.002638551260677769,,3,1.0,,19.0,84.0,0.00795290888941017,0.7346216859554906
GradientBoosting,178,0.051354518457658746,0.0031143369356088136,,2,1.0,,11.0,88.0,0.015272530868998945,0.7288316662332713
GradientBoosting,179,0.05100768235744126,0.030121339339331574,,6,1.0,,4.0,125.0,0.4061631940305324,0.8264148841976305
GradientBoosting,180,0.04484877830430165,0.0024777607323171994,,4,0.5,,8.0,52.0,0.006662737901687007,0.9580827350748797
GradientBoosting,181,0.04028061102549434,0.06826890315845334,,2,0.7,,2.0,305.0,0.4228730016865738,0.7941119497105262
GradientBoosting,182,0.037060833194841256,0.0017499261496643735,,2,0.7,,3.0,59.0,0.015701758157671216,0.797592594852345
GradientBoosting,183,0.03170575823032014,0.012097822430216027,,5,0.5,,18.0,304.0,0.46802700512426854,0.9212559025519583
GradientBoosting,184,0.02380579759277617,0.05426124157758771,,4,log2,,16.0,193.0,0.3982761480847725,0.7793782087913279
GradientBoosting,185,0.021001541680441504,0.07044302622555823,,6,log2,,14.0,175.0,0.45607383234077836,0.8533603417266903
GradientBoosting,186,0.0205151441719561,0.002234572235049227,,2,sqrt,,3.0,102.0,0.005821990200937928,0.7957811041110252
GradientBoosting,187,0.007780337517110736,0.0519701727572803,,6,sqrt,,5.0,288.0,0.3737915530744367,0.70490561771993
GradientBoosting,188,-0.005776798164813024,0.04316178561945994,,5,0.5,,2.0,69.0,0.43147748370466593,0.6969638929660321
GradientBoosting,189,-0.0071873151564229906,0.05568682523234386,,2,0.5,,18.0,466.0,0.47154404318371723,0.7874772639179881
GradientBoosting,190,-0.023589378069009802,0.07483928042619016,,5,0.7,,4.0,161.0,0.37174059761243344,0.6405886171464128
GradientBoosting,191,-0.030586116349263292,0.044368783177527966,,7,1.0,,12.0,186.0,0.4256217623714436,0.6820007240212949
GradientBoosting,192,-0.035355213301144175,0.07269669328513026,,4,sqrt,,3.0,179.0,0.4948242492659276,0.7644148053272926
GradientBoosting,193,-0.056509009328760774,0.08612065099790335,,7,0.5,,2.0,351.0,0.3695762324725577,0.6943624138380324
GradientBoosting,194,-0.058807690493734285,0.05456943858380809,,4,sqrt,,10.0,466.0,0.44438523386186796,0.7644826883488745
GradientBoosting,195,-0.06102958516711739,0.08040321607208635,,7,log2,,13.0,324.0,0.4308923470178797,0.7258386227237643
GradientBoosting,196,-0.07652246569569257,0.0762435705576536,,6,log2,,2.0,368.0,0.4774088539641713,0.8726010888895717
GradientBoosting,197,-0.08648326154500467,0.044326091899728144,,5,0.7,,6.0,425.0,0.36576872572424196,0.609209041915055
GradientBoosting,198,-0.08749308933355829,0.1194086974410596,,7,log2,,4.0,162.0,0.42059547328228586,0.6592347719813599
GradientBoosting,199,-0.10131596191788642,0.09980250754281057,,6,1.0,,10.0,282.0,0.4263916652890905,0.7396838298450643
GradientBoosting,200,-0.317267126964773,0.1579734460234457,,6,sqrt,,2.0,486.0,0.46989465167063893,0.6407129890481614
